# RussianDoll Interpolation Data - Frame 2
# =================================================
# Z range: [0, 1]
# Polynomial order: 3
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = -0.0174985686792
c1 = 0.21231770036
c2 = -0.456357444914
c3 = 0.219790094292

[displacement_x_coefficients]
c0 = -5.03169927301e+13
c1 = -859521122513
c2 = 101.783375294
c3 = -59.184162493

[displacement_y_coefficients]
c0 = 9.90847066235e+12
c1 = 5.96725050114e+12
c2 = 128.960330212
c3 = -80.8951081837

[displacement_z_coefficients]
c0 = 1.71740246619e+13
c1 = 19.7942998818
c2 = -39.7632094501
c3 = 22.8568598409

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0.78	0.78	-0.0252368030577	-5.09874192057e+13	1.45629260533e+13	1.71740246619e+13
0.8	0.8	-0.0271806448587	-5.10046096281e+13	1.46822710633e+13	1.71740246619e+13
0.82	0.82	-0.0290675756346	-5.10218000506e+13	1.48016160733e+13	1.71740246619e+13
0.84	0.84	-0.0308870454609	-5.1038990473e+13	1.49209610833e+13	1.71740246619e+13
0.86	0.86	-0.0326285044131	-5.10561808955e+13	1.50403060934e+13	1.71740246619e+13
0.88	0.88	-0.0342814025665	-5.10733713179e+13	1.51596511034e+13	1.71740246619e+13
0.9	0.9	-0.0358351899967	-5.10905617404e+13	1.52789961134e+13	1.71740246619e+13
0.92	0.92	-0.0372793167792	-5.11077521628e+13	1.53983411234e+13	1.71740246619e+13
0.94	0.94	-0.0386032329894	-5.11249425853e+13	1.55176861335e+13	1.71740246619e+13
0.96	0.96	-0.0397963887028	-5.11421330077e+13	1.56370311435e+13	1.71740246619e+13
0.98	0.98	-0.040848233995	-5.11593234302e+13	1.57563761535e+13	1.71740246619e+13
1	1	-0.0417482189412	-5.11765138526e+13	1.58757211635e+13	1.71740246619e+13
