# RussianDoll Interpolation Data - Frame 37
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.0111895589327
c1 = -0.00204700483224
c2 = 0.00802984118928
c3 = 0.0202805524662
c4 = -0.0748665895197
c5 = 0.0492801250075

[displacement_x_coefficients]
c0 = 0.0178014454613
c1 = 0.00184150727725
c2 = -0.0162598638931
c3 = 0.00925818261475
c4 = 0.0423281951251
c5 = -0.0397217943244

[displacement_y_coefficients]
c0 = -0.0033483971986
c1 = -0.0152357724228
c2 = 0.0568297469522
c3 = -0.0851205352476
c4 = 0.0522866381271
c5 = -0.0113692198146

[displacement_z_coefficients]
c0 = 0.00441283996325
c1 = -0.0117614232571
c2 = 0.00244927687469
c3 = 0.0523709903535
c4 = -0.0833144737973
c5 = 0.0367941538109

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.0111895589327	0.0178014454613	-0.0033483971986	0.00441283996325
0.02	0.02	0.0111519811959	0.0178318523721	-0.00363105338307	0.00417899696421
0.04	0.04	0.0111216378284	0.0178497867865	-0.00387221552505	0.00394944410202
0.06	0.06	0.0110990947196	0.0178559178411	-0.00407567369642	0.00372623295404
0.08	0.08	0.0110846681182	0.0178510467065	-0.00424502591993	0.00351112342797
0.1	0.1	0.0110784435561	0.0178360913342	-0.00438368253498	0.00330559789079
0.12	0.12	0.0110802947718	0.0178120712032	-0.00449487056341	0.00311087529772
0.14	0.14	0.0110899026338	0.0177800920669	-0.00458163807526	0.00292792532117
0.16	0.16	0.0111067740644	0.0177413306999	-0.00464685855458	0.0027574824797
0.18	0.18	0.0111302609631	0.017697019645	-0.00469323526516	0.002600060267
0.2	0.2	0.0111595791303	0.0176484319599	-0.00472330561638	0.00245596528078
0.22	0.22	0.0111938271908	0.017596865964	-0.00473944552893	0.00232531135181
0.24	0.24	0.0112320055173	0.0175436299854	-0.00474387380062	0.0022080336728
0.26	0.26	0.0112730351541	0.0174900271074	-0.00473865647215	0.0021039029274
0.28	0.28	0.0113157767408	0.0174373399157	-0.00472571119291	0.00201253941914
0.3	0.3	0.0113590494353	0.017386815245	-0.00470681158673	0.00193342720038
0.32	0.32	0.011401649838	0.0173396489259	-0.00468359161768	0.00186592820128
0.34	0.34	0.011442370915	0.0172969705319	-0.00465754995583	0.00180929635874
0.36	0.36	0.011480020922	0.0172598281258	-0.00463005434308	0.00176269174537
0.38	0.38	0.0115134423274	0.0172291730069	-0.00460234595888	0.00172519469842
0.4	0.4	0.0115415307363	0.0172058444579	-0.00457554378605	0.00169581994878
0.42	0.42	0.0115632538136	0.0171905544913	-0.00455064897652	0.00167353074988
0.44	0.44	0.0115776702083	0.0171838725967	-0.00452854921719	0.00165725300668
0.46	0.46	0.0115839484763	0.0171862104872	-0.00451002309561	0.00164588940462
0.48	0.48	0.0115813860044	0.0171978068466	-0.00449574446582	0.00163833353858
0.5	0.5	0.0115694279336	0.0172187120761	-0.00448628681414	0.0016334840418
0.52	0.52	0.0115476860832	0.0172487730411	-0.00448212762491	0.00163025871489
0.54	0.54	0.0115159578736	0.0172876178178	-0.0044836527463	0.00162760865475
0.56	0.56	0.0114742452505	0.0173346404407	-0.00449116075606	0.00162453238353
0.58	0.58	0.0114227736081	0.0173889856488	-0.00450486732734	0.00162008997758
0.6	0.6	0.011362010713	0.0174495336324	-0.00452490959446	0.00161341719642
0.62	0.62	0.0112926856273	0.0175148847806	-0.00455135051865	0.00160373961169
0.64	0.64	0.0112158076325	0.0175833444274	-0.00458418325389	0.00159038673609
0.66	0.66	0.0111326851533	0.017652907599	-0.00462333551265	0.00157280615237
0.68	0.68	0.0110449446805	0.0177212437603	-0.00466867393168	0.00155057764225
0.7	0.7	0.0109545496951	0.017785681562	-0.00472000843781	0.00152342731537
0.72	0.72	0.0108638195917	0.0178431935873	-0.00477709661368	0.0014912417383
0.74	0.74	0.010775448602	0.0178903810987	-0.0048396480636	0.00145408206342
0.76	0.76	0.0106925247186	0.0179234587851	-0.00490732877924	0.00141219815794
0.78	0.78	0.0106185486184	0.017938239508	-0.00497976550548	0.00136604273282
0.8	0.8	0.0105574525859	0.0179301190492	-0.00505655010616	0.00131628547173
0.82	0.82	0.0105136194374	0.0178940608569	-0.00513724392987	0.00126382716
0.84	0.84	0.010491901444	0.0178245807929	-0.00522138217571	0.00120981381361
0.86	0.86	0.0104976392556	0.0177157318793	-0.00530847825911	0.00115565080809
0.88	0.88	0.0105366808239	0.0175610890454	-0.00539802817756	0.00110301700751
0.9	0.9	0.0106154003266	0.0173537338744	-0.00548951487644	0.00105387889344
0.92	0.92	0.0107407170907	0.0170862393506	-0.00558241261477	0.00101050469389
0.94	0.94	0.0109201145159	0.0167506546057	-0.00567619133099	0.000975478512258
0.96	0.96	0.0111616589984	0.016338489666	-0.00577032100875	0.000951714456301
0.98	0.98	0.0114740188545	0.0158407001991	-0.00586427604271	0.000942470767089
1	1	0.0118664832437	0.0152476722608	-0.00595753960427	0.000951363947951
