# RussianDoll Interpolation Data - Frame 7
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.0111441545381
c1 = -0.00196925929138
c2 = 0.00759478039954
c3 = 0.0171487368395
c4 = -0.0674671805697
c5 = 0.0453609141181

[displacement_x_coefficients]
c0 = 0.0172792763266
c1 = 0.00647242719397
c2 = -0.0366546709803
c3 = 0.0507409240666
c4 = -0.00914864581798
c5 = -0.00988747437564

[displacement_y_coefficients]
c0 = -0.00407153814762
c1 = -0.00890516720644
c2 = 0.0303026371284
c3 = -0.0340064956459
c4 = -0.0107185671606
c5 = 0.0264277564387

[displacement_z_coefficients]
c0 = 0.00280774641662
c1 = -0.0121443926892
c2 = 0.00388550449392
c3 = 0.00757913725635
c4 = -0.0114085133413
c5 = -0.000174949181225

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.0111441545381	0.0172792763266	-0.00407153814762	0.00280774641662
0.02	0.02	0.0111079338047	0.0173944674341	-0.00423779411926	0.00256647157181
0.04	0.04	0.0110784652632	0.0174827489269	-0.00438146176552	0.00232864335732
0.06	0.06	0.0110562052152	0.0175464989274	-0.00450422245181	0.00209455977472
0.08	0.08	0.0110413857255	0.0175880528332	-0.00460777840632	0.00186447488254
0.1	0.1	0.0110340320409	0.0176096995209	-0.00469384257178	0.00163859872907
0.12	0.12	0.0110339800083	0.0176136775493	-0.00476412845716	0.00141709728519
0.14	0.14	0.0110408934937	0.0176021713623	-0.00482033998945	0.00120009237717
0.16	0.16	0.0110542818009	0.0175773074922	-0.00486416136539	0.000987661619539
0.18	0.18	0.0110735170895	0.017541150763	-0.0048972469032	0.000779838347843
0.2	0.2	0.0110978517941	0.0174957004936	-0.00492121089434	0.000576611551503
0.22	0.22	0.0111264360425	0.0174428867011	-0.00493761745522	0.000377925806623
0.24	0.24	0.0111583350746	0.0173845663038	-0.00494797037899	0.000183681208814
0.26	0.26	0.0111925466606	0.0173225193244	-0.00495370298725	-6.26669399381e-06
0.28	0.28	0.01122801852	0.0172584450935	-0.00495616798177	-0.000192106968725
0.3	0.3	0.01126366574	0.0171939584525	-0.00495662729629	-0.000374073364343
0.32	0.32	0.011298388194	0.0171305859571	-0.00495624194821	-0.000552444379027
0.34	0.34	0.0113310879604	0.0170697620801	-0.00495606189037	-0.000727543327357
0.36	0.36	0.011360686741	0.0170128254151	-0.00495701586274	-0.000899738407491
0.38	0.38	0.0113861432797	0.0169610148793	-0.00495990124423	-0.00106944276835
0.4	0.4	0.0114064707812	0.016915465917	-0.00496537390437	-0.00123711457678
0.42	0.42	0.0114207543291	0.0168772067027	-0.00497393805509	-0.00140325708477
0.44	0.44	0.0114281683053	0.016847154344	-0.00498593610243	-0.0015684186966
0.46	0.46	0.0114279938077	0.0168261110855	-0.00500153849834	-0.00173319303603
0.48	0.48	0.0114196360697	0.0168147605114	-0.00502073359233	-0.00189821901347
0.5	0.5	0.0114026418778	0.016813663749	-0.00504331748331	-0.0020641808932
0.52	0.52	0.0113767169911	0.0168232556717	-0.00506888387125	-0.0022318083605
0.54	0.54	0.0113417435594	0.0168438411027	-0.00509681390896	-0.00240187658887
0.56	0.56	0.0112977975419	0.0168755910173	-0.00512626605386	-0.00257520630717
0.58	0.58	0.0112451661256	0.0169185387473	-0.00515616591966	-0.00275266386685
0.6	0.6	0.0111843651444	0.016972576183	-0.00518519612812	-0.00293516130908
0.62	0.62	0.0111161564971	0.0170374499773	-0.00521178616083	-0.00312365643199
0.64	0.64	0.0110415655664	0.0171127577487	-0.00523410221092	-0.00331915285779
0.66	0.66	0.0109618986372	0.017197944284	-0.00525003703479	-0.00352270009997
0.68	0.68	0.0108787603156	0.0172922977423	-0.00525719980387	-0.0037353936305
0.7	0.7	0.0107940709469	0.0173949458576	-0.00525290595637	-0.00395837494701
0.72	0.72	0.0107100840348	0.0175048521424	-0.00523416704901	-0.00419283163992
0.74	0.74	0.0106294036596	0.0176208120907	-0.00519768060873	-0.00443999745971
0.76	0.76	0.0105550018969	0.017741449381	-0.00513981998451	-0.004701152384
0.78	0.78	0.0104902362362	0.0178652120802	-0.00505662419903	-0.0049776226848
0.8	0.8	0.0104388669994	0.017990368846	-0.00494378780046	-0.00527078099568
0.82	0.82	0.0104050747597	0.0181150051307	-0.00479665071419	-0.00558204637891
0.84	0.84	0.0103934777598	0.0182370193841	-0.00461018809456	-0.00591288439272
0.86	0.86	0.0104091493306	0.0183541192569	-0.00437900017661	-0.00626480715837
0.88	0.88	0.01045763531	0.0184638178037	-0.00409730212783	-0.00663937342744
0.9	0.9	0.0105449714613	0.0185634296864	-0.00375891389988	-0.00703818864894
0.92	0.92	0.0106777008918	0.0186500673772	-0.00335725008038	-0.00746290503652
0.94	0.94	0.0108628914715	0.0187206373622	-0.00288530974457	-0.00791522163564
0.96	0.96	0.0111081532514	0.018771836344	-0.00233566630713	-0.00839688439075
0.98	0.98	0.0114216558825	0.0188001474457	-0.00170045737387	-0.00890968621248
1	1	0.0118121460342	0.0188018364132	-0.000971374593507	-0.00945546704482
