# RussianDoll Interpolation Data - Frame 30
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.0111922055839
c1 = -0.00205185896381
c2 = 0.00805645263405
c3 = 0.0204684197838
c4 = -0.0753106404971
c5 = 0.0495148427913

[displacement_x_coefficients]
c0 = 0.0175033149512
c1 = 0.00448198821226
c2 = -0.0278992509501
c3 = 0.0329318989692
c4 = 0.0129446138226
c5 = -0.0226828879517

[displacement_y_coefficients]
c0 = -0.00376128089387
c1 = -0.0116264952107
c2 = 0.0416935430248
c3 = -0.0559607690881
c4 = 0.0163358261131
c5 = 0.0102123119377

[displacement_z_coefficients]
c0 = 0.00349863794671
c1 = -0.011989301523
c2 = 0.0033106783313
c3 = 0.0266682861027
c4 = -0.042129765292
c5 = 0.0156408004714

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.0111922055839	0.0175033149512	-0.00376128089387	0.00349863794671
0.02	0.02	0.0111545428418	0.0175820604688	-0.00397757842062	0.00326038284316
0.04	0.04	0.0111241438035	0.0176400941352	-0.00416316965723	0.00302596349085
0.06	0.06	0.0111015809311	0.0176790603547	-0.00432064172435	0.00279642480765
0.08	0.08	0.011087175521	0.0177006358185	-0.00445251117	0.00257266194527
0.1	0.1	0.011081016718	0.0177065207944	-0.00456122004805	0.00235542629531
0.12	0.12	0.0110829805289	0.0176984304167	-0.00464913199668	0.00214533149535
0.14	0.14	0.0110927488359	0.0176780859758	-0.00471852831685	0.00194285943501
0.16	0.16	0.0111098284108	0.017647206208	-0.00477160405081	0.00174836626201
0.18	0.18	0.0111335699282	0.0176074985853	-0.00481046406051	0.00156208838826
0.2	0.2	0.0111631869797	0.0175606506054	-0.00483711910612	0.00138414849587
0.22	0.22	0.011197775087	0.017508321081	-0.00485348192449	0.00121456154331
0.24	0.24	0.0112363307163	0.0174521314299	-0.00486136330762	0.00105324077139
0.26	0.26	0.0112777702914	0.0173936569649	-0.00486246818113	0.000900003709369
0.28	0.28	0.0113209492078	0.017334418183	-0.00485839168273	0.000754578181019
0.3	0.3	0.0113646808459	0.0172758720558	-0.0048506152407	0.00061660831069
0.32	0.32	0.0114077555855	0.017219403319	-0.00484050265236	0.000485660529374
0.34	0.34	0.0114489598187	0.0171663157621	-0.00482929616254	0.000361229580778
0.36	0.36	0.0114870949641	0.0171178235182	-0.00481811254205	0.000242744527386
0.38	0.38	0.0115209964803	0.017075042354	-0.00480793916616	0.00012957475653
0.4	0.4	0.0115495528794	0.0170389809594	-0.00479963009308	2.10359864541e-05
0.42	0.42	0.0115717247414	0.017010532237	-0.00479390214238	-8.36037276133e-05
0.44	0.44	0.0115865637271	0.0169904645923	-0.00479133097355	-0.000185117987397
0.46	0.46	0.0115932315922	0.0169794132235	-0.00479234716439	-0.000284316045503
0.48	0.48	0.0115910192008	0.0169778714107	-0.00479723228954	-0.000382036799358
0.5	0.5	0.0115793655396	0.0169861818064	-0.0048061149989	-0.000479142785133
0.52	0.52	0.0115578767309	0.0170045277247	-0.00481896709616	-0.000576514171684
0.54	0.54	0.0115263450468	0.0170329244313	-0.00483559961724	-0.000675042754478
0.56	0.56	0.0114847679226	0.0170712104335	-0.00485565890874	-0.000775625949532
0.58	0.58	0.0114333669707	0.0171190387694	-0.00487862270646	-0.000879160787341
0.6	0.6	0.0113726069942	0.0171758682982	-0.00490379621384	-0.000986537906812
0.62	0.62	0.0113032150007	0.0172409549898	-0.00493030818046	-0.0010986355492
0.64	0.64	0.011226199216	0.0173133432144	-0.00495710698047	-0.00121631355202
0.66	0.66	0.0111428680974	0.0173918570326	-0.0049829566911	-0.00134040734303
0.68	0.68	0.0110548493481	0.0174750914849	-0.00500643317111	-0.0014717219341
0.7	0.7	0.0109641089303	0.0175614038815	-0.00502592013928	-0.00161102591519
0.72	0.72	0.0108729700793	0.0176489050922	-0.00503960525287	-0.00175904544827
0.74	0.74	0.0107841323168	0.0177354508361	-0.00504547618609	-0.00191645826123
0.76	0.76	0.0107006904651	0.0178186329715	-0.00504131670859	-0.00208388764186
0.78	0.78	0.0106261536602	0.0178957707852	-0.00502470276391	-0.00226189643174
0.8	0.8	0.0105644643662	0.0179639022829	-0.00499299854796	-0.0024509810202
0.82	0.82	0.0105200173883	0.0180197754788	-0.0049433525875	-0.00265156533821
0.84	0.84	0.0104976788871	0.0180598396848	-0.0048726938186	-0.00286399485239
0.86	0.86	0.0105028053917	0.0180802368012	-0.00477772766513	-0.00308853055886
0.88	0.88	0.010541262814	0.0180767926057	-0.00465493211721	-0.00332534297722
0.9	0.9	0.0106194454621	0.0180450080437	-0.0045005538097	-0.00357450614448
0.92	0.92	0.010744295054	0.0179800505176	-0.00431060410065	-0.00383599160897
0.94	0.94	0.0109233197311	0.0178767451769	-0.00408085514981	-0.0041096624243
0.96	0.96	0.0111646130724	0.0177295662081	-0.00380683599707	-0.00439526714326
0.98	0.98	0.0114768731079	0.0175326281239	-0.00348382864093	-0.00469243381179
1	1	0.0118694213322	0.0172796770535	-0.00310686411701	-0.00500066396288
