# RussianDoll Interpolation Data - Frame 24
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.0111844840914
c1 = -0.00203878400945
c2 = 0.00798303993606
c3 = 0.0199382740391
c4 = -0.0740581735115
c5 = 0.0488512365271

[displacement_x_coefficients]
c0 = 0.0172657896427
c1 = 0.00658691440495
c2 = -0.0371742399605
c3 = 0.0517968077383
c4 = -0.0104681380021
c5 = -0.00910947843274

[displacement_y_coefficients]
c0 = -0.00409022881402
c1 = -0.00874915172642
c2 = 0.0296310705965
c3 = -0.0327205969238
c4 = -0.0123142510794
c5 = 0.027406150231

[displacement_z_coefficients]
c0 = 0.00276951475383
c1 = -0.012167682412
c2 = 0.00398272955757
c3 = 0.00623490041978
c4 = -0.00936206893553
c5 = -0.00119659386472

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.0111844840914	0.0172657896427	-0.00409022881402	0.00276951475383
0.02	0.02	0.0111470494403	0.0173830709052	-0.00425362306766	0.00252780257486
0.04	0.04	0.0111167970579	0.0174730746994	-0.00439490800642	0.00228955476884
0.06	0.06	0.0110942808545	0.017538222603	-0.00451571199406	0.00205501611112
0.08	0.08	0.0110798078754	0.017580889	-0.00461768963319	0.00182439450771
0.1	0.1	0.0110734570588	0.0176033975827	-0.00470251124123	0.00159786053579
0.12	0.12	0.0110750979951	0.0176080178536	-0.00477185232647	0.00137554698425
0.14	0.14	0.0110844096856	0.0175969616271	-0.00482738306415	0.00115754839414
0.16	0.16	0.0111008993015	0.017572379532	-0.00487075777242	0.000943920599248
0.18	0.18	0.0111239209429	0.0175363575131	-0.00490360438847	0.000734680266553
0.2	0.2	0.0111526943973	0.0174909133333	-0.00492751394449	0.000529804436761
0.22	0.22	0.0111863238988	0.0174379930752	-0.00494403004373	0.000329230064802
0.24	0.24	0.0112238168868	0.0173794676436	-0.00495463833658	0.00013285356034
0.26	0.26	0.011264102765	0.0173171292673	-0.00496075599655	-5.94696717165e-05
0.28	0.28	0.0113060516602	0.0172526880007	-0.00496372119634	-0.000247925690708
0.3	0.3	0.0113484931811	0.0171877682263	-0.00496478258388	-0.000432742479718
0.32	0.32	0.0113902351774	0.0171239051561	-0.00496508875836	-0.000614190405061
0.34	0.34	0.0114300824985	0.0170625413341	-0.00496567774625	-0.000792582675779
0.36	0.36	0.0114668557522	0.017005023138	-0.00496746647737	-0.000968275803131
0.38	0.38	0.0114994100641	0.0169525972811	-0.00497124026093	-0.00114167006008
0.4	0.4	0.011526653836	0.0169064073142	-0.00497764226153	-0.00131320994081
0.42	0.42	0.0115475675049	0.016867490128	-0.00498716297524	-0.00148338462017
0.44	0.44	0.0115612223021	0.0168367724546	-0.0050001297056	-0.00165272841321
0.46	0.46	0.0115667990116	0.0168150673695	-0.00501669603971	-0.00182182123466
0.48	0.48	0.0115636067295	0.0168030707938	-0.00503683132419	-0.00199128905842
0.5	0.5	0.0115511016225	0.0168013579962	-0.00506031014132	-0.00216180437704
0.52	0.52	0.011528905687	0.0168103800944	-0.00508670178498	-0.00233408666123
0.54	0.54	0.0114968255079	0.0168304605578	-0.00511535973676	-0.00250890281936
0.56	0.56	0.0114548710172	0.016861791709	-0.00514541114195	-0.00268706765691
0.58	0.58	0.0114032742535	0.0169044312258	-0.00517574628561	-0.00286944433602
0.6	0.6	0.0113425081204	0.0169582986434	-0.0052050080686	-0.00305694483492
0.62	0.62	0.0112733051452	0.017023171856	-0.0052315814836	-0.00325053040749
0.64	0.64	0.0111966762385	0.0170986836192	-0.00525358309118	-0.00345121204268
0.66	0.66	0.0111139294523	0.0171843180515	-0.00526885049582	-0.00366005092407
0.68	0.68	0.0110266887393	0.0172794071366	-0.00527493182193	-0.0038781588893
0.7	0.7	0.0109369127118	0.0173831272253	-0.00526907518994	-0.00410669888962
0.72	0.72	0.0108469134004	0.0174944955371	-0.00524821819228	-0.00434688544934
0.74	0.74	0.0107593750127	0.0176123666628	-0.00520897736945	-0.00459998512533
0.76	0.76	0.0106773726929	0.017735429066	-0.00514763768607	-0.00486731696653
0.78	0.78	0.0106043912796	0.0178622015851	-0.00506014200689	-0.00515025297343
0.8	0.8	0.0105443440658	0.0179910299354	-0.00494208057283	-0.00545021855756
0.82	0.82	0.0105015915568	0.0181200832111	-0.00478868047704	-0.00576869300098
0.84	0.84	0.0104809602297	0.0182473503871	-0.00459479514094	-0.00610720991577
0.86	0.86	0.0104877612922	0.0183706368208	-0.00435489379022	-0.00646735770356
0.88	0.88	0.010527809441	0.0184875607546	-0.00406305093091	-0.00685078001495
0.9	0.9	0.0106074416215	0.0185955498174	-0.00371293582541	-0.00725917620907
0.92	0.92	0.0107335357859	0.0186918375268	-0.00329780196855	-0.00769430181304
0.94	0.94	0.0109135296523	0.0187734597907	-0.00281047656358	-0.00815796898145
0.96	0.96	0.0111554394639	0.0188372514099	-0.00224334999826	-0.00865204695589
0.98	0.98	0.0114678787475	0.0188798425793	-0.00158836532086	-0.00917846252442
1	1	0.0118600770726	0.0188976553906	-0.000837007716208	-0.00973920048104
