# RussianDoll Interpolation Data - Frame 22
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.0111802494616
c1 = -0.00203154364176
c2 = 0.00794250755055
c3 = 0.0196463783016
c4 = -0.0733685307925
c5 = 0.0484859412102

[displacement_x_coefficients]
c0 = 0.0172066311313
c1 = 0.00711145664255
c2 = -0.0394846874454
c3 = 0.056496204397
c4 = -0.0162999242494
c5 = -0.00572927216825

[displacement_y_coefficients]
c0 = -0.00417215649499
c1 = -0.00803209761547
c2 = 0.0266260111257
c3 = -0.0269304445797
c4 = -0.0194516569029
c5 = 0.0316883607029

[displacement_z_coefficients]
c0 = 0.00258773828932
c1 = -0.012211364106
c2 = 0.00414676324146
c3 = 0.00115615456179
c4 = -0.00121142117407
c5 = -0.0053864282604

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.0111802494616	0.0172066311313	-0.00417215649499	0.00258773828932
0.02	0.02	0.011142941179	0.0173335157325	-0.00432236649727	0.00234517875066
0.04	0.04	0.0111127702377	0.0174314873397	-0.00445260888161	0.00210598888734
0.06	0.06	0.0110902803345	0.0175031611331	-0.0045642731405	0.0018702146315
0.08	0.08	0.011075770668	0.0175510853011	-0.00465879912409	0.00163789312665
0.1	0.1	0.0110693145576	0.0175777388403	-0.00473766487194	0.00140905065929
0.12	0.12	0.0110707780618	0.0175855293555	-0.00480237444463	0.00118370059049
0.14	0.14	0.0110798385973	0.0175767908593	-0.00485444575544	0.000961841287524
0.16	0.16	0.0110960035568	0.0175537815726	-0.00489539840206	0.000743454055496
0.18	0.18	0.0111186289284	0.0175186817243	-0.0049267414982	0.000528501068918
0.2	0.2	0.0111469379136	0.0174735913513	-0.00494996150531	0.00031692330334
0.22	0.22	0.0111800395463	0.0174205280981	-0.00496651006421	0.000108638466959
0.24	0.24	0.0112169473113	0.0173614250175	-0.00497779182679	-9.64610677702e-05
0.26	0.26	0.0112565977627	0.01729812837	-0.00498515228766	-0.000298510332522
0.28	0.28	0.0112978691428	0.0172323954238	-0.00498986561583	-0.000497673831491
0.3	0.3	0.0113396000005	0.0171658922549	-0.00499312248638	-0.000694147609777
0.32	0.32	0.0113806078099	0.0171001915471	-0.0049960179121	-0.000888161321777
0.34	0.34	0.011419707589	0.0170367703919	-0.00499953907523	-0.00107998029957
0.36	0.36	0.0114557305185	0.0169770080884	-0.00500455315904	-0.00126990762132
0.38	0.38	0.0114875425597	0.0169221839432	-0.00501179517958	-0.00145828617962
0.4	0.4	0.011514063074	0.0168734750707	-0.00502185581728	-0.00164550074995
0.42	0.42	0.0115342834408	0.0168319541925	-0.00503516924869	-0.00183198005901
0.44	0.44	0.0115472856765	0.0167985874379	-0.00505200097806	-0.00201819885312
0.46	0.46	0.0115522610529	0.0167742321437	-0.00507243566913	-0.00220467996664
0.48	0.48	0.011548528716	0.0167596346539	-0.00509636497666	-0.00239199639029
0.5	0.5	0.0115355543043	0.01675542812	-0.00512347537823	-0.00258077333963
0.52	0.52	0.0115129685677	0.0167621303007	-0.00515323600582	-0.00277169032336
0.54	0.54	0.0114805859859	0.0167801413622	-0.00518488647751	-0.00296548321179
0.56	0.56	0.0114384233872	0.0168097416777	-0.00521742472915	-0.00316294630514
0.58	0.58	0.0113867185668	0.0168510896276	-0.00524959484605	-0.00336493440201
0.6	0.6	0.0113259489057	0.0169042193997	-0.0052798748946	-0.00357236486772
0.62	0.62	0.0112568499891	0.0169690387886	-0.00530646475398	-0.00378621970272
0.64	0.64	0.0111804342253	0.0170453269963	-0.00532727394782	-0.00400754761096
0.66	0.66	0.0110980094638	0.0171327324316	-0.00533990947586	-0.0042374660683
0.68	0.68	0.0110111976144	0.0172307705104	-0.00534166364563	-0.00447716339088
0.7	0.7	0.0109219532655	0.0173388214554	-0.00532950190412	-0.00472790080352
0.72	0.72	0.0108325823027	0.0174561280964	-0.00530005066943	-0.0049910145081
0.74	0.74	0.0107457605277	0.01758179367	-0.00524958516248	-0.00526791775197
0.76	0.76	0.0106645522765	0.0177147796197	-0.00517401723862	-0.0055601028963
0.78	0.78	0.0105924290384	0.0178539033957	-0.00506888321937	-0.00586914348451
0.8	0.8	0.0105332880741	0.0179978362549	-0.00492933172403	-0.00619669631061
0.82	0.82	0.0104914710349	0.018145101061	-0.00475011150138	-0.00654450348764
0.84	0.84	0.0104717825808	0.0182940700845	-0.00452555926133	-0.00691439451603
0.86	0.86	0.0104795089994	0.0184429628022	-0.00424958750662	-0.007308288352
0.88	0.88	0.0105204368244	0.0185898436979	-0.00391567236447	-0.00772819547593
0.9	0.9	0.0106008714541	0.0187326200615	-0.00351684141824	-0.00817621996077
0.92	0.92	0.0107276557702	0.0188690397898	-0.0030456615391	-0.00865456154042
0.94	0.94	0.0109081887563	0.0189966891859	-0.00249422671775	-0.0091655176781
0.96	0.96	0.0111504441165	0.0191129907592	-0.00185414589599	-0.00971148563478
0.98	0.98	0.011462988894	0.0192152010257	-0.00111653079851	-0.0102949645375
1	1	0.0118550020896	0.0193004083077	-0.000271983764458	-0.0109185574479
