# RussianDoll Interpolation Data - Frame 26
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.0111879752444
c1 = -0.00204473125017
c2 = 0.00801637076349
c3 = 0.0201785592279
c4 = -0.074625866789
c5 = 0.0491519694302

[displacement_x_coefficients]
c0 = 0.0173369072288
c1 = 0.00595653173955
c2 = -0.0343970057949
c3 = 0.0461480129442
c4 = -0.00345782655129
c5 = -0.0131732897579

[displacement_y_coefficients]
c0 = -0.00399173870099
c1 = -0.00961087169714
c2 = 0.0332430883524
c3 = -0.0396799244777
c4 = -0.00373521627578
c5 = 0.0222581946944

[displacement_z_coefficients]
c0 = 0.00298791358343
c1 = -0.0121146539753
c2 = 0.00378321872249
c3 = 0.012347549519
c4 = -0.0191676872023
c5 = 0.00384280225276

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.0111879752444	0.0173369072288	-0.00399173870099	0.00298791358343
0.02	0.02	0.0111504368133	0.0174426476499	-0.00417097686539	0.00274722951728
0.04	0.04	0.0111201176063	0.0175230765609	-0.00432553142559	0.00251012214177
0.06	0.06	0.0110975799422	0.0175803828261	-0.00445731784886	0.00227707557794
0.08	0.08	0.0110831373252	0.0176167319147	-0.00456824885144	0.00204850329421
0.1	0.1	0.0110768733192	0.0176342608422	-0.00466022585133	0.00182474958194
0.12	0.12	0.0110786604222	0.0176350731119	-0.0047351304212	0.00160609103116
0.14	0.14	0.0110881789407	0.0176212336565	-0.0047948157412	0.00139273800614
0.16	0.16	0.011104935864	0.017594763779	-0.00484109805183	0.00118483612104
0.18	0.18	0.0111282837384	0.0175576360949	-0.0048757481068	0.000982467715574
0.2	0.2	0.0111574395421	0.0175117694732	-0.00490048262588	0.000785653330614
0.22	0.22	0.0111915035587	0.0174590239779	-0.00491695574773	0.000594353183839
0.24	0.24	0.0112294782524	0.0174011958095	-0.0049267504828	0.00040846864537
0.26	0.26	0.0112702871419	0.0173400122465	-0.00493137016614	0.000227843713408
0.28	0.28	0.0113127936748	0.0172771265869	-0.00493222991027	5.22664898651e-05
0.3	0.3	0.0113558201019	0.0172141130894	-0.00493064805803	-0.000118529343995
0.32	0.32	0.0113981663519	0.0171524619153	-0.00492783763545	-0.000284863051923
0.34	0.34	0.0114386289054	0.0170935740695	-0.00492489780457	-0.000447105367048
0.36	0.36	0.0114760196693	0.0170387563422	-0.00492280531633	-0.000605677016239
0.38	0.38	0.0115091848513	0.0169892162503	-0.00492240596339	-0.000761047244474
0.4	0.4	0.0115370238342	0.016946056979	-0.00492440603301	-0.000913732339197
0.42	0.42	0.0115585080502	0.0169102723229	-0.00492936375989	-0.00106429415469
0.44	0.44	0.0115726998554	0.0168827416278	-0.00493768077902	-0.00121333863643
0.46	0.46	0.0115787714038	0.0168642247321	-0.00494959357854	-0.00136151434545
0.48	0.48	0.0115760235221	0.016855356908	-0.0049651649526	-0.00150951098271
0.5	0.5	0.011563904584	0.0168566438034	-0.00498427545419	-0.00165805791348
0.52	0.52	0.0115420293842	0.016868456383	-0.00500661484803	-0.00180792269166
0.54	0.54	0.0115101980129	0.0168910258697	-0.00503167356337	-0.00195990958417
0.56	0.56	0.0114684147306	0.0169244386865	-0.0050587341469	-0.00211485809531
0.58	0.58	0.0114169068416	0.0169686313976	-0.00508686271558	-0.00227364149114
0.6	0.6	0.0113561435694	0.0170233856496	-0.00511490040947	-0.00243716532381
0.62	0.62	0.01128685493	0.0170883231139	-0.00514145484463	-0.00260636595596
0.64	0.64	0.0112100506071	0.017162900427	-0.00516489156591	-0.00278220908506
0.66	0.66	0.0111270388259	0.0172464041329	-0.00518332549989	-0.00296568826778
0.68	0.68	0.0110394452278	0.0173379456238	-0.00519461240765	-0.00315782344434
0.7	0.7	0.0109492317446	0.0174364560822	-0.00519634033765	-0.00335965946292
0.72	0.72	0.0108587154729	0.017540681422	-0.00518582107863	-0.00357226460397
0.74	0.74	0.0107705875484	0.01764917723	-0.0051600816124	-0.0037967291046
0.76	0.76	0.0106879320203	0.0177603037074	-0.0051158555667	-0.00403416368295
0.78	0.78	0.0106142447256	0.0178722206112	-0.00504957466809	-0.00428569806252
0.8	0.8	0.0105534521637	0.0179828821958	-0.0049573601948	-0.0045524794966
0.82	0.82	0.0105099303703	0.0180900321543	-0.00483501442953	-0.00483567129256
0.84	0.84	0.0104885237923	0.01819119856	-0.00467801211236	-0.00513645133624
0.86	0.86	0.0104945641617	0.0182836888079	-0.00448149189359	-0.00545601061635
0.88	0.88	0.0105338893702	0.0183645845561	-0.00424024778657	-0.00579555174879
0.9	0.9	0.0106128623434	0.0184307366673	-0.00394872062059	-0.00615628750102
0.92	0.92	0.0107383899153	0.0184787601504	-0.00360098949368	-0.00653943931644
0.94	0.94	0.0109179417027	0.0185050291015	-0.00319076322553	-0.00694623583874
0.96	0.96	0.0111595689793	0.0185056716458	-0.0027113718103	-0.00737791143628
0.98	0.98	0.0114719235504	0.0184765648789	-0.00215575786947	-0.00783570472644
1	1	0.0118642766268	0.0184133298084	-0.00151646810471	-0.00832085709999
