# RussianDoll Interpolation Data - Frame 29
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.0111915229941
c1 = -0.00205072531721
c2 = 0.00805004915027
c3 = 0.0204219208174
c4 = -0.0752007997207
c5 = 0.0494566115862

[displacement_x_coefficients]
c0 = 0.0174597019294
c1 = 0.00486839184238
c2 = -0.0296021432373
c3 = 0.0363954888115
c4 = 0.00864587837416
c5 = -0.0201904856444

[displacement_y_coefficients]
c0 = -0.00382168063598
c1 = -0.0110983068158
c2 = 0.0394789423976
c3 = -0.0516941508118
c4 = 0.0110758253609
c5 = 0.013369383148

[displacement_z_coefficients]
c0 = 0.00336481770226
c1 = -0.0120222921203
c2 = 0.0034351415566
c3 = 0.0229131079973
c4 = -0.0361097989907
c5 = 0.0125480326081

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.0111915229941	0.0174597019294	-0.00382168063598	0.00336481770226
0.02	0.02	0.011153880009	0.0175455213916	-0.00402826693362	0.00312592348392
0.04	0.04	0.0111234936133	0.0176094235512	-0.00420572530328	0.00289079752668
0.06	0.06	0.011100934642	0.0176531955004	-0.00435646685014	0.00266033769032
0.08	0.08	0.0110865231415	0.0176786420254	-0.00448284988051	0.00243531280991
0.1	0.1	0.0110803473609	0.0176875778531	-0.00458717476802	0.00221636751422
0.12	0.12	0.0110822827439	0.017681819898	-0.00467167881976	0.00200402704414
0.14	0.14	0.0110920109198	0.0176631795091	-0.00473853114243	0.00179870207119
0.16	0.16	0.0111090386948	0.0176334547165	-0.00478982750851	0.00160069351593
0.18	0.18	0.0111327170433	0.0175944224787	-0.00482758522238	0.00141019736637
0.2	0.2	0.0111622600994	0.0175478309289	-0.00485373798654	0.00122730949648
0.22	0.22	0.0111967641483	0.0174953916225	-0.00487013076771	0.0010520304846
0.24	0.24	0.0112352266174	0.0174387717834	-0.00487851466302	0.000884270431854
0.26	0.26	0.0112765650678	0.017379586551	-0.00488054176616	0.000723853780671
0.28	0.28	0.0113196361855	0.0173193912273	-0.00487776003352	0.000570524133162
0.3	0.3	0.011363254773	0.0172596735234	-0.00487160815037	0.000423949069593
0.32	0.32	0.0114062127403	0.0172018458068	-0.004863410397	0.000283724966827
0.34	0.34	0.0114472980966	0.0171472373475	-0.00485437151489	0.000149381816765
0.36	0.36	0.0114853139413	0.0170970865658	-0.00484557157286	2.03880447938e-05
0.38	0.38	0.0115190974555	0.0170525332784	-0.00483796083322	-0.000103844671773
0.4	0.4	0.0115475388934	0.0170146109458	-0.00483235461795	-0.000223956585247
0.42	0.42	0.0115696005735	0.0169842389184	-0.00482942817482	-0.000340635059123
0.44	0.44	0.0115843358701	0.0169622146845	-0.00482971154358	-0.000454609749633
0.46	0.46	0.0115909082045	0.0169492061159	-0.0048335844221	-0.000566647787302
0.48	0.48	0.0115886100362	0.0169457437157	-0.00484127103255	-0.000677548958503
0.5	0.5	0.0115768818548	0.0169522128648	-0.00485283498751	-0.000788140887015
0.52	0.52	0.0115553311706	0.0169688460685	-0.00486817415617	-0.000899274215576
0.54	0.54	0.0115237515066	0.0169957152039	-0.00488701553048	-0.00101181778744
0.56	0.56	0.0114821413892	0.0170327237662	-0.00490891009129	-0.00112665382792
0.58	0.58	0.0114307233402	0.0170795991162	-0.00493322767451	-0.00124467312598
0.6	0.6	0.0113699628676	0.0171358847263	-0.00495915183729	-0.00136677021575
0.62	0.62	0.0113005874573	0.0172009324282	-0.00498567472415	-0.00149383855809
0.64	0.64	0.0112236055643	0.0172738946592	-0.00501159193314	-0.00162676572215
0.66	0.66	0.0111403256039	0.0173537167092	-0.00503549738201	-0.00176642856696
0.68	0.68	0.0110523749432	0.0174391289677	-0.00505577817436	-0.00191368842293
0.7	0.7	0.0109617188924	0.0175286391706	-0.00507060946581	-0.00206938627341
0.72	0.72	0.0108706796964	0.0176205246467	-0.00507794933012	-0.00223433793631
0.74	0.74	0.0107819555256	0.0177128245651	-0.0050755336254	-0.00240932924556
0.76	0.76	0.0106986394675	0.0178033321817	-0.0050608708602	-0.00259511123276
0.78	0.78	0.0106242385184	0.0178895870863	-0.00503123705974	-0.00279239530867
0.8	0.8	0.010562692574	0.0179688674491	-0.00498367063202	-0.00300184844477
0.82	0.82	0.0105183934215	0.0180381822678	-0.00491496723398	-0.00322408835487
0.84	0.84	0.0104962037302	0.0180942636145	-0.00482167463768	-0.0034596786766
0.86	0.86	0.0105014760437	0.0181335588825	-0.00470008759643	-0.00370912415299
0.88	0.88	0.0105400717703	0.018152223033	-0.00454624271096	-0.00397286581404
0.9	0.9	0.010618380175	0.0181461108421	-0.00435591329559	-0.00425127615827
0.92	0.92	0.0107433373708	0.0181107691476	-0.00412460424436	-0.00454465433425
0.94	0.94	0.0109224453096	0.0180414290961	-0.00384754689719	-0.0048532213222
0.96	0.96	0.011163790774	0.0179329983893	-0.00351969390608	-0.00517711511549
0.98	0.98	0.0114760643683	0.0177800535314	-0.00313571410119	-0.00551638590224
1	1	0.0118685795101	0.0175768320758	-0.00268998735709	-0.00587099124688
