# RussianDoll Interpolation Data - Frame 32
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.0111927761201
c1 = -0.00205275527753
c2 = 0.00806160574124
c3 = 0.0205064393208
c4 = -0.0754004211559
c5 = 0.0495625166315

[displacement_x_coefficients]
c0 = 0.0175919709368
c1 = 0.00369661274725
c2 = -0.0244377752489
c3 = 0.0258914645396
c4 = 0.0216828292168
c5 = -0.0277495571528

[displacement_y_coefficients]
c0 = -0.00363850082531
c1 = -0.0127000422046
c2 = 0.0461950869802
c3 = -0.0646332202468
c4 = 0.0270276645758
c5 = 0.00379461605018

[displacement_z_coefficients]
c0 = 0.00377060251172
c1 = -0.0119219749142
c2 = 0.0030564874709
c3 = 0.0343054510074
c4 = -0.0543707995182
c5 = 0.0219290536126

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.0111927761201	0.0175919709368	-0.00363850082531	0.00377060251172
0.02	0.02	0.0111550978029	0.0176563385939	-0.00387453636381	0.00353365142288
0.04	0.04	0.0111246889404	0.0177024447265	-0.00407665732103	0.00330067250026
0.06	0.06	0.0111021233254	0.0177316436985	-0.00424780859081	0.00307300975565
0.08	0.08	0.0110877232768	0.0177453518238	-0.00439082836644	0.00285181525849
0.1	0.1	0.0110815786722	0.017745036711	-0.0045084466836	0.0026380575566
0.12	0.12	0.0110835659793	0.0177322066073	-0.00460328396322	0.00243253009698
0.14	0.14	0.0110933672886	0.0177083997432	-0.00467784955432	0.00223585964652
0.16	0.16	0.0111104893447	0.0176751736758	-0.0047345402769	0.00204851471279
0.18	0.18	0.0111342825787	0.0176340946338	-0.0047756389648	0.00187081396479
0.2	0.2	0.0111639601403	0.0175867268611	-0.00480331300855	0.0017029346537
0.22	0.22	0.0111986169294	0.0175346219614	-0.00481961289828	0.00154492103364
0.24	0.24	0.0112372486285	0.0174793082421	-0.00482647076655	0.00139669278241
0.26	0.26	0.0112787707346	0.0174222800584	-0.00482569893123	0.00125805342229
0.28	0.28	0.0113220375909	0.0173649871578	-0.00481898843838	0.00112869874075
0.3	0.3	0.0113658614193	0.017308824024	-0.00480790760508	0.00100822521122
0.32	0.32	0.0114090313521	0.0172551192209	-0.00479390056234	0.000896138413877
0.34	0.34	0.0114503324642	0.0172051247375	-0.00477828579795	0.000791861456353
0.36	0.36	0.0114885648048	0.0171600053313	-0.00476225469934	0.000694743394527
0.38	0.38	0.0115225624296	0.0171208278726	-0.00474687009646	0.000604067653265
0.4	0.4	0.011551212433	0.0170885506891	-0.00473306480463	0.000519060447184
0.42	0.42	0.0115734739796	0.0170640129098	-0.00472164016744	0.000438899201405
0.44	0.44	0.0115883973368	0.017047923809	-0.00471326459957	0.00036272097231
0.46	0.46	0.0115951429063	0.0170408521507	-0.00470847212972	0.000289630868302
0.48	0.48	0.0115930002565	0.0170432155326	-0.0047076609434	0.000218710470555
0.5	0.5	0.0115814071542	0.0170552697307	-0.00471109192587	0.000149026253776
0.52	0.52	0.0115599685969	0.0170770980428	-0.00471888720497	7.96380069609e-05
0.54	0.54	0.0115284758443	0.0171086006331	-0.00473102869398	9.60725414861e-06
0.56	0.56	0.0114869254511	0.0171494838764	-0.00474735663452	-6.199432482e-05
0.58	0.58	0.0114355382982	0.0171992497021	-0.00476756813939	-0.000136076473547
0.6	0.6	0.0113747786252	0.0172571849384	-0.00479121573544	-0.000213521938318
0.62	0.62	0.0113053730623	0.0173223506565	-0.00481770590646	-0.000295178047352
0.64	0.64	0.0112283296622	0.0173935715147	-0.00484629763601	-0.000381848290037
0.66	0.66	0.0111449569322	0.0174694251029	-0.00487610095034	-0.000474283896177
0.68	0.68	0.0110568828662	0.0175482312861	-0.00490607546118	-0.000573175415237
0.7	0.7	0.0109660739768	0.0176280415493	-0.0049350289087	-0.000679144295585
0.72	0.72	0.010874854327	0.0177066283412	-0.00496161570431	-0.000792734463733
0.74	0.74	0.0107859245625	0.0177814744186	-0.00498433547354	-0.000914403903584
0.76	0.76	0.0107023809436	0.0178497621904	-0.00500153159892	-0.00104451623567
0.78	0.78	0.0106277343773	0.0179083630619	-0.00501138976286	-0.00118333229642
0.8	0.8	0.0105659294491	0.017953826779	-0.00501193649048	-0.00133100171734
0.82	0.82	0.0105213634552	0.017982370772	-0.00500103769252	-0.00148755450434
0.84	0.84	0.0104989054344	0.0179898695006	-0.00497639720815	-0.00165289261693
0.86	0.86	0.0105039152002	0.0179718437969	-0.00493555534791	-0.00182678154745
0.88	0.88	0.0105422623728	0.0179234502108	-0.00487588743653	-0.00200884190034
0.9	0.9	0.0106203454109	0.0178394703531	-0.00479460235579	-0.0021985409714
0.92	0.92	0.0107451106439	0.0177143002404	-0.00468874108742	-0.00239518432698
0.94	0.94	0.0109240713041	0.0175419396391	-0.00455517525596	-0.00259790738327
0.96	0.96	0.011165326558	0.0173159814091	-0.00439060567161	-0.00280566698553
0.98	0.98	0.0114775805393	0.0170296008489	-0.0041915608731	-0.00301723298731
1	1	0.0118701613801	0.0166755450387	-0.00395439567058	-0.00323117982974
