# RussianDoll Interpolation Data - Frame 21
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.0111779051188
c1 = -0.00202752702702
c2 = 0.00792003621839
c3 = 0.019484644863
c4 = -0.0729864091538
c5 = 0.0482835483681

[displacement_x_coefficients]
c0 = 0.0171822948907
c1 = 0.00732731372194
c2 = -0.0404352486317
c3 = 0.0584296370679
c4 = -0.0186991124549
c5 = -0.00433885277235

[displacement_y_coefficients]
c0 = -0.00420585917899
c1 = -0.00773701183253
c2 = 0.02538961225
c3 = -0.0245480319006
c4 = -0.0223882553455
c5 = 0.033449917088

[displacement_z_coefficients]
c0 = 0.00251291346978
c1 = -0.0122291391524
c2 = 0.00421336974479
c3 = -0.000930388098733
c4 = 0.00213879291199
c5 = -0.00710904563822

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.0111779051188	0.0171822948907	-0.00420585917899	0.00251291346978
0.02	0.02	0.0111406669466	0.0173131314971	-0.00435064343007	0.00227000891098
0.04	0.04	0.011110541212	0.0174143822245	-0.00447634123539	0.00203043449778
0.06	0.06	0.0110880659523	0.0174887419062	-0.00458424380086	0.00179415447865
0.08	0.08	0.0110735360189	0.0175388302382	-0.00467570261377	0.00156113585528
0.1	0.1	0.0110670216178	0.0175671901139	-0.004752116598	0.00133134565272
0.12	0.12	0.0110683868509	0.0175762859574	-0.00481491926927	0.00110474818947
0.14	0.14	0.0110773082566	0.0175685020578	-0.00486556589033	0.000881302347642
0.16	0.16	0.011093293351	0.0175461409027	-0.00490552062625	0.000660958843063
0.18	0.18	0.0111156991682	0.0175114215124	-0.00493624369962	0.000443657495412
0.2	0.2	0.0111437508019	0.0174664777736	-0.00495917854578	0.000229324498348
0.22	0.22	0.0111765599457	0.0174133567734	-0.00497573896805	1.78696896303e-05
0.24	0.24	0.0112131434344	0.017354017133	-0.00498729629298	-0.000190816178753
0.26	0.26	0.0112524417845	0.0172903273418	-0.00499516652556	-0.000396864170456
0.28	0.28	0.0112933377354	0.0172240640911	-0.00500059750448	-0.000600429894651
0.3	0.3	0.0113346747901	0.0171569106082	-0.00500475605733	-0.000801696235901
0.32	0.32	0.0113752757562	0.0170904549899	-0.00500871515585	-0.00100087608403
0.34	0.34	0.0114139612868	0.0170261885367	-0.00501344107115	-0.00119821506402
0.36	0.36	0.0114495684211	0.0169655040868	-0.00501978052897	-0.00139399426583
0.38	0.38	0.0114809691257	0.0169096943495	-0.00502844786487	-0.00158853297433
0.4	0.4	0.0115070888352	0.0168599502395	-0.00504001217949	-0.00178219139914
0.42	0.42	0.011526924993	0.0168173592107	-0.00505488449379	-0.00197537340451
0.44	0.44	0.0115395655926	0.0167829035898	-0.00507330490426	-0.00216852923921
0.46	0.46	0.0115442077182	0.0167574589105	-0.00509532973814	-0.00236215826637
0.48	0.48	0.0115401760853	0.0167417922474	-0.00512081870869	-0.00255681169339
0.5	0.5	0.0115269415822	0.0167365605497	-0.00514942207041	-0.00275309530178
0.52	0.52	0.0115041398105	0.016742308975	-0.00518056777424	-0.00295167217706
0.54	0.54	0.011471589626	0.0167594692236	-0.00521344862283	-0.00315326543861
0.56	0.56	0.0114293116797	0.0167883578717	-0.00524700942577	-0.00335866096959
0.58	0.58	0.0113775469586	0.0168291747061	-0.00527993415479	-0.00356871014674
0.6	0.6	0.0113167753264	0.0168820010574	-0.00531063309903	-0.00378433257032
0.62	0.62	0.011247734065	0.0169467981343	-0.00533723002023	-0.00400651879395
0.64	0.64	0.0111714364146	0.0170234053571	-0.00535754930801	-0.00423633305448
0.66	0.66	0.0110891901151	0.0171115386921	-0.00536910313506	-0.0044749160019
0.68	0.68	0.0110026159468	0.017210788985	-0.00536907861241	-0.00472348742916
0.7	0.7	0.0109136662714	0.017320620295	-0.00535432494461	-0.00498334900209
0.72	0.72	0.0108246435726	0.0174403682286	-0.00532134058503	-0.00525588698926
0.74	0.74	0.0107382189974	0.0175692382736	-0.00526626039102	-0.00554257499182
0.76	0.76	0.0106574508965	0.0177063041329	-0.0051848427792	-0.00584497667342
0.78	0.78	0.0105858033659	0.0178505060584	-0.00507245688066	-0.00616474849009
0.8	0.8	0.0105271647867	0.0180006491848	-0.00492406969621	-0.00650364242004
0.82	0.82	0.0104858663672	0.0181554018636	-0.00473423325158	-0.00686350869362
0.84	0.84	0.0104667006828	0.0183132939969	-0.00449707175269	-0.00724629852314
0.86	0.86	0.0104749402175	0.0184727153714	-0.00420626874087	-0.00765406683276
0.88	0.88	0.0105163559043	0.018631913992	-0.00385505424808	-0.00808897498838
0.9	0.9	0.0105972356667	0.0187889944161	-0.00343619195215	-0.00855329352747
0.92	0.92	0.0107244029588	0.0189419160871	-0.00294196633201	-0.00904940488899
0.94	0.94	0.0109052353071	0.0190884916685	-0.00236416982294	-0.00957980614324
0.96	0.96	0.0111476828504	0.0192263853777	-0.00169408997175	-0.0101471117217
0.98	0.98	0.0114602868815	0.0193531113198	-0.000922496592072	-0.0107540561471
1	1	0.0118521983876	0.0194660318217	-3.96289195728e-05	-0.0114034967628
