# RussianDoll Interpolation Data - Frame 39
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.0111865493864
c1 = -0.00204174899831
c2 = 0.00800060678066
c3 = 0.0200712838738
c4 = -0.0743721010992
c5 = 0.0490183647883

[displacement_x_coefficients]
c0 = 0.0178715960356
c1 = 0.00122049254318
c2 = -0.0135215118396
c3 = 0.00368861450863
c4 = 0.0492416182726
c5 = -0.0437315023387

[displacement_y_coefficients]
c0 = -0.00325124427472
c1 = -0.0160846099959
c2 = 0.0603905378858
c3 = -0.0919799012745
c4 = 0.0607441005603
c5 = -0.0164475118824

[displacement_z_coefficients]
c0 = 0.00462776763798
c1 = -0.0117070326479
c2 = 0.00224313001035
c3 = 0.0584296491558
c4 = -0.0930161810949
c5 = 0.0417754115214

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.0111865493864	0.0178715960356	-0.00325124427472	0.00462776763798
0.02	0.02	0.0111490634767	0.0178906345294	-0.00354950643228	0.00439497692531
0.04	0.04	0.0111187795863	0.0178991389702	-0.00380373670695	0.004166580994
0.06	0.06	0.0110962562824	0.0178975490521	-0.00401800814281	0.00394486874621
0.08	0.08	0.0110818041894	0.0178864599712	-0.00419617315823	0.00373180398547
0.1	0.1	0.0110755048118	0.0178666056328	-0.0043418698618	0.00352904145845
0.12	0.12	0.0110772293576	0.0178388418584	-0.00445852836812	0.00333794289673
0.14	0.14	0.0110866575614	0.0178041295927	-0.00454937711368	0.00315959305852
0.16	0.16	0.0111032965069	0.017763518111	-0.0046174491727	0.00299481577047
0.18	0.18	0.0111264994504	0.017718128226	-0.00466558857294	0.00284418996938
0.2	0.2	0.0111554846439	0.0176691354952	-0.00469645661158	0.00270806574399
0.22	0.22	0.0111893541578	0.0176177534277	-0.00471253817108	0.00258658037673
0.24	0.24	0.0112271127043	0.0175652166914	-0.00471614803496	0.00247967438546
0.26	0.26	0.0112676864601	0.0175127643204	-0.00470943720371	0.00238710756525
0.28	0.28	0.01130994189	0.0174616229215	-0.00469439921059	0.00230847503014
0.3	0.3	0.0113527045693	0.0174129898821	-0.00467287643753	0.00224322325487
0.32	0.32	0.0113947780072	0.0173680165763	-0.00464656643089	0.00219066611669
0.34	0.34	0.01143496247	0.0173277915731	-0.00461702821738	0.00215000093704
0.36	0.36	0.0114720738038	0.0172933238427	-0.00458568861988	0.00212032452338
0.38	0.38	0.0115049622578	0.0172655259638	-0.00455384857326	0.00210064921093
0.4	0.4	0.0115325313072	0.0172451973309	-0.00452268944027	0.00208991890439
0.42	0.42	0.0115537564763	0.0172330073613	-0.00449327932734	0.00208702511976
0.44	0.44	0.0115677041617	0.017229478702	-0.00446657940046	0.00209082302604
0.46	0.46	0.0115735504551	0.0172349704372	-0.004443450201	0.00210014748702
0.48	0.48	0.0115705999666	0.017249661295	-0.00442465796157	0.00211382910303
0.5	0.5	0.0115583046475	0.0172735328548	-0.00441088092185	0.0021307102527
0.52	0.52	0.0115362826136	0.0173063527543	-0.00440271564447	0.00214966113473
0.54	0.54	0.011504336968	0.0173476578964	-0.00440068333079	0.00216959580962
0.56	0.56	0.0114624746244	0.0173967376568	-0.00440523613681	0.00218948824145
0.58	0.58	0.01141092513	0.0174526170905	-0.00441676348898	0.00220838833961
0.6	0.6	0.0113501594886	0.0175140401394	-0.00443559840004	0.00222543800062
0.62	0.62	0.0112809089836	0.0175794528391	-0.00446202378489	0.00223988714982
0.64	0.64	0.0112041840012	0.0176469865262	-0.00449627877642	0.00225110978315
0.66	0.66	0.0111212928532	0.0177144410453	-0.00453856504134	0.00225862000894
0.68	0.68	0.0110338606002	0.0177792679559	-0.00458905309607	0.00226208808961
0.7	0.7	0.0109438478748	0.0178385537401	-0.00464788862252	0.00226135648348
0.72	0.72	0.0108535697045	0.0178890030089	-0.004715198784	0.0022564558865
0.74	0.74	0.0107657143346	0.0179269217101	-0.004791098541	0.00224762127402
0.76	0.76	0.0106833620514	0.0179482003347	-0.0048756969671	0.00223530794255
0.78	0.78	0.0106100040055	0.0179482971246	-0.00496910356476	0.00222020755149
0.8	0.8	0.0105495610343	0.0179222212793	-0.00507143458121	0.00220326416492
0.82	0.82	0.0105064024857	0.0178645161631	-0.00518281932425	0.00218569029336
0.84	0.84	0.0104853650404	0.0177692425124	-0.00530340647812	0.00216898293549
0.86	0.86	0.0104917715358	0.0176299616424	-0.00543337041935	0.00215493961997
0.88	0.88	0.0105314497883	0.0174397186546	-0.0055729175326	0.00214567444712
0.9	0.9	0.0106107514169	0.0171910256438	-0.00572229252648	0.00214363413075
0.92	0.92	0.0107365706658	0.016875844905	-0.00588178474942	0.00215161403988
0.94	0.94	0.0109163632278	0.0164855721408	-0.00605173450553	0.00217277424049
0.96	0.96	0.0111581650672	0.0160110196682	-0.00623253937041	0.00221065553732
0.98	0.98	0.011470611243	0.015442399626	-0.00642466050699	0.00226919551559
1	1	0.0118629547316	0.0147693071816	-0.00662862898142	0.00235274458276
