# RussianDoll Interpolation Data - Frame 5
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.011141732062
c1 = -0.00196478682864
c2 = 0.00756848343362
c3 = 0.016959933165
c4 = -0.067021252102
c5 = 0.0451251542533

[displacement_x_coefficients]
c0 = 0.01735246756
c1 = 0.00582435035432
c2 = -0.0337971175738
c3 = 0.0449288862566
c4 = -0.00193433489765
c5 = -0.0140715647875

[displacement_y_coefficients]
c0 = -0.00397015256251
c1 = -0.00979105385889
c2 = 0.0340186297263
c3 = -0.0411648435522
c4 = -0.00189270918356
c5 = 0.0211285281319

[displacement_z_coefficients]
c0 = 0.00303207079325
c1 = -0.0120878264676
c2 = 0.00367105575262
c3 = 0.0138995507122
c4 = -0.0215305267187
c5 = 0.0050224004656

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.011141732062	0.01735246756	-0.00397015256251	0.00303207079325
0.02	0.02	0.0111055888193	0.0174557947967	-0.00415269574177	0.0027918904538
0.04	0.04	0.0110761686445	0.017534235242	-0.00431000214107	0.00255526639114
0.06	0.06	0.0110539212321	0.0175899275864	-0.00444404843321	0.00232274417865
0.08	0.08	0.0110390735711	0.0176249922856	-0.00455680233228	0.00209479056966
0.1	0.1	0.011031647273	0.0176415261568	-0.00465021448033	0.00187179542607
0.12	0.12	0.0110314759	0.0176415969757	-0.00472621033396	0.00165407364699
0.14	0.14	0.0110382222928	0.0176272380725	-0.00478668205104	0.00144186709731
0.16	0.16	0.0110513958992	0.0176004429287	-0.00483348037727	0.0012353465363
0.18	0.18	0.0110703701015	0.0175631597738	-0.0048684065329	0.00103461354622
0.2	0.2	0.011094399545	0.0175172861814	-0.00489320409935	0.000839702460942
0.22	0.22	0.0111226374658	0.0174646636661	-0.00490955090581	0.000650582294505
0.24	0.24	0.0111541530193	0.0174070722795	-0.00491905091598	0.000467158669756
0.26	0.26	0.0111879486075	0.0173462252076	-0.00492322611461	0.000289275746939
0.28	0.28	0.0112229772078	0.0172837633662	-0.00492350839423	0.000116718152293
0.3	0.3	0.0112581597007	0.0172212499985	-0.00492123144175	-5.07870933407e-05
0.32	0.32	0.011292402198	0.0171601652708	-0.0049176226251	-0.000213568645917
0.34	0.34	0.0113246133705	0.0171019008696	-0.00491379487993	-0.000372008909589
0.36	0.36	0.0113537217767	0.0170477545975	-0.00491073859617	-0.000526542108103
0.38	0.38	0.0113786931902	0.0169989249704	-0.00490931350476	-0.000677652356198
0.4	0.4	0.0113985479283	0.0169565058136	-0.00491024056423	-0.000825871731002
0.42	0.42	0.0114123781796	0.0169214808583	-0.00491409384739	-0.000971778343435
0.44	0.44	0.0114193653324	0.0168947183385	-0.00492129242794	-0.0011159944096
0.46	0.46	0.0114187973027	0.0168769655871	-0.00493209226716	-0.00125918432219
0.48	0.48	0.011410085862	0.0168688436324	-0.0049465781005	-0.00140205272188
0.5	0.5	0.0113927839658	0.0168708417951	-0.00496465532426	-0.00154534256872
0.52	0.52	0.0113666030812	0.0168833122843	-0.00498604188223	-0.00168983321354
0.54	0.54	0.0113314305152	0.0169064647944	-0.00501026015234	-0.00183633846937
0.56	0.56	0.0112873467428	0.0169403611014	-0.0050366288333	-0.00198570468279
0.58	0.58	0.0112346427351	0.0169849096592	-0.00506425483122	-0.00213880880537
0.6	0.6	0.0111738372869	0.0170398601969	-0.0050920251463	-0.00229655646504
0.62	0.62	0.0111056943456	0.0171047983143	-0.00511859875946	-0.00245988003751
0.64	0.64	0.0110312403383	0.0171791400793	-0.00514239851896	-0.00262973671766
0.66	0.66	0.0109517815006	0.0172621266239	-0.00516160302706	-0.00280710659094
0.68	0.68	0.0108689212044	0.0173528187408	-0.0051741385267	-0.00299299070475
0.7	0.7	0.0107845772857	0.0174500914801	-0.0051776707881	-0.00318840913987
0.72	0.72	0.0107009993733	0.0175526287457	-0.0051695969954	-0.00339439908184
0.74	0.74	0.010620786216	0.0176589178917	-0.00514703763335	-0.00361201289235
0.76	0.76	0.0105469030114	0.0177672443192	-0.00510682837392	-0.00384231618066
0.78	0.78	0.0104826987338	0.0178756860725	-0.00504551196297	-0.00408638587498
0.8	0.8	0.0104319234619	0.017982108436	-0.00495933010685	-0.00434530829387
0.82	0.82	0.0103987457072	0.0180841585302	-0.00484421535911	-0.00462017721767
0.84	0.84	0.0103877697418	0.0181792599088	-0.00469578300708	-0.00491209195984
0.86	0.86	0.0104040529271	0.0182646071548	-0.00450932295858	-0.0052221554384
0.88	0.88	0.0104531230407	0.0183371604772	-0.00427979162851	-0.00555147224732
0.9	0.9	0.0105409956057	0.0183936403075	-0.00400180382551	-0.00590114672792
0.92	0.92	0.010674191218	0.018430521896	-0.00366962463863	-0.00627228104026
0.94	0.94	0.0108597528744	0.0184440299088	-0.00327716132394	-0.00666597323454
0.96	0.96	0.0111052633011	0.0184301330238	-0.00281795519122	-0.00708331532251
0.98	0.98	0.0114188622812	0.0183845385277	-0.00228517349055	-0.00752539134884
1	1	0.0118092639834	0.018302686912	-0.00167160129899	-0.00799327546256
