# RussianDoll Interpolation Data - Frame 33
# =================================================
# Z range: [0, 1]
# Polynomial order: 5
# Leakage coefficient (gamma): 1
#
# Pressure polynomial coefficients p_v(t) = sum_i c_i * t^i
# where t = (z - z_min) / (z_max - z_min)
[pressure_coefficients]
c0 = 0.011192658366
c1 = -0.00205250898904
c2 = 0.00806030387692
c3 = 0.0204975800115
c4 = -0.0753794639785
c5 = 0.0495514829249

[displacement_x_coefficients]
c0 = 0.0176361280794
c1 = 0.00330548812442
c2 = -0.0227137777562
c3 = 0.0223849656463
c4 = 0.0260349998023
c5 = -0.0302731995626

[displacement_y_coefficients]
c0 = -0.00357734727672
c1 = -0.0132346742769
c2 = 0.0484370523684
c3 = -0.0689524008615
c4 = 0.0323526729677
c5 = 0.00059811486995

[displacement_z_coefficients]
c0 = 0.00390602945224
c1 = -0.0118883116079
c2 = 0.00292929962641
c3 = 0.0381111297807
c4 = -0.0604695590768
c5 = 0.0250617087443

# Polynomial values at sampled z:
# z	t	p_v(z)	u_x(z)	u_y(z)	u_z(z)
[sampled_values]
0	0	0.011192658366	0.0176361280794	-0.00357734727672	0.00390602945224
0.02	0.02	0.0111549843863	0.0176933354792	-0.00382321238217	0.00366973023404
0.04	0.04	0.0111245784404	0.0177335017474	-0.00403356503357	0.00343747074388
0.06	0.06	0.0111020140113	0.0177578367927	-0.00421152830765	0.00321074404095
0.08	0.08	0.0110876131801	0.0177676272485	-0.00436010058756	0.00299083022873
0.1	0.1	0.0110814656543	0.0177642248479	-0.00448215533314	0.00277880607867
0.12	0.12	0.0110834477952	0.0177490347987	-0.00458044085125	0.00257555465391
0.14	0.14	0.0110932416459	0.0177235041587	-0.00465758006612	0.00238177493295
0.16	0.16	0.0111103539588	0.0176891102104	-0.00471607028967	0.00219799143338
0.18	0.18	0.0111341352237	0.0176473488366	-0.0047582829918	0.00202456383554
0.2	0.2	0.0111637986955	0.017599722895	-0.00478646357074	0.00186169660623
0.22	0.22	0.0111984394217	0.0175477305937	-0.00480273112339	0.00170944862242
0.24	0.24	0.0112370532703	0.017492853866	-0.00480907821561	0.00156774279493
0.26	0.26	0.0112785559579	0.0174365467456	-0.00480737065256	0.00143637569214
0.28	0.28	0.0113218020769	0.0173802237419	-0.00479934724901	0.00131502716365
0.3	0.3	0.0113656041238	0.0173252482146	-0.00478661959971	0.00120326996404
0.32	0.32	0.0114087515265	0.0172729207492	-0.00477067184965	0.0011005793765
0.34	0.34	0.0114500296726	0.017224467532	-0.00475286046443	0.00100634283656
0.36	0.36	0.0114882389365	0.0171810287252	-0.00473441400055	0.000919869555804
0.38	0.38	0.0115222137078	0.0171436468418	-0.00471643287578	0.000840400145519
0.4	0.4	0.0115508414187	0.0171132551209	-0.00469988913942	0.000767116240425
0.42	0.42	0.011573081572	0.017090665903	-0.0046856262427	0.000699150122362
0.44	0.44	0.0115879847686	0.0170765590043	-0.00467435880903	0.000635594343987
0.46	0.46	0.0115947117356	0.0170714700928	-0.00466667240437	0.000575511352468
0.48	0.48	0.0115925523535	0.0170757790627	-0.00466302330756	0.000517943113182
0.5	0.5	0.0115809446849	0.0170896984096	-0.00466373828058	0.000461920733411
0.52	0.52	0.0115594940013	0.017113261606	-0.00466901433897	0.000406474086039
0.54	0.54	0.0115279918114	0.0171463114758	-0.00467891852207	0.000350641433245
0.56	0.56	0.0114864348889	0.0171884885698	-0.00469338766338	0.000293479050202
0.58	0.58	0.0114350443	0.0172392195406	-0.0047122281609	0.000234070848773
0.6	0.6	0.0113742844314	0.0172977055178	-0.00473511574741	0.000171538001207
0.62	0.62	0.0113048820178	0.0173629104831	-0.00476159526084	0.000105048563832
0.64	0.64	0.01122784517	0.0174335496452	-0.00479108041457	3.38271007579e-05
0.66	0.66	0.0111444824025	0.0175080778152	-0.00482285356773	-4.28356924345e-05
0.68	0.68	0.0110564216611	0.0175846777815	-0.00485606549558	-0.000125573364993
0.7	0.7	0.0109656293512	0.0176612486847	-0.00488973515979	-0.000214934087299
0.72	0.72	0.010874429365	0.0177353943931	-0.00492274947879	-0.000311371027172
0.74	0.74	0.0107855221093	0.0178044118776	-0.00495386309807	-0.000415232726172
0.76	0.76	0.0107020035338	0.0178652795868	-0.00498169816052	-0.000526753475905
0.78	0.78	0.0106273841584	0.0179146458219	-0.00500474407674	-0.000646043694325
0.8	0.8	0.0105656081011	0.0179488171122	-0.0050213572954	-0.00077308030204
0.82	0.82	0.0105210721057	0.0179637465898	-0.00502976107351	-0.000907697098614
0.84	0.84	0.0104986445697	0.017955022365	-0.00502804524679	-0.00104957513887
0.86	0.86	0.0105036845719	0.017917855901	-0.00501416599996	-0.0011982331092
0.88	0.88	0.0105420609006	0.0178470703896	-0.00498594563709	-0.00135301770386
0.9	0.9	0.0106201710806	0.0177370891256	-0.00494107235191	-0.00151309400128
0.92	0.92	0.0107449604017	0.0175819238823	-0.00487709999813	-0.00167743584037
0.94	0.94	0.0109239409461	0.0173751632867	-0.00479144785979	-0.0018448161968
0.96	0.96	0.0111652106163	0.0171099611941	-0.00468140042154	-0.00201379755936
0.98	0.98	0.0114774721628	0.0167790250638	-0.00454410713901	-0.00218272230618
1	1	0.0118700522118	0.0163746043336	-0.00437658220909	-0.00234970308113
